Hiperparámetros,R2
"('diverse', 'uniforme', 0.01, 0.9, 3, 0.1, 0.8)",-0.4143552131727849
"('default', 'dos_puntos', 0.01, 0.9, 3, 0.2, 0.8)",-0.41567350954843035
"('diverse', 'uniforme', 0.01, 0.6, 3, 0.1, 0.8)",-0.4158134637999364
"('default', 'uniforme', 0.01, 0.8, 5, 0.05, 0.4)",-0.41654750052933454
"('default', 'default', 0.01, 0.8, 3, 0.05, 0.8)",-0.41701555436212995
"('diverse', 'uniforme', 0.01, 0.9, 7, 0.2, 0.4)",-0.4173543109632406
"('diverse', 'default', 0.01, 0.6, 3, 0.05, 0.4)",-0.4178123109892759
"('default', 'dos_puntos', 0.01, 0.7, 3, 0.05, 0.4)",-0.4184340867153571
"('default', 'uniforme', 0.01, 0.8, 7, 0.05, 0.2)",-0.41855282618244943
"('diverse', 'default', 0.01, 0.6, 2, 0.2, 0.2)",-0.4193495442886085
"('default', 'default', 0.01, 0.8, 3, 0.1, 0.6)",-0.4195252725848742
"('diverse', 'default', 0.01, 0.8, 7, 0.05, 0.8)",-0.41954102845932234
"('diverse', 'uniforme', 0.01, 0.9, 2, 0.01, 0.4)",-0.4205847182597566
"('diverse', 'default', 0.01, 0.7, 5, 0.05, 0.4)",-0.42093221974438927
"('diverse', 'default', 0.01, 0.9, 7, 0.2, 0.4)",-0.4210517126363603
"('default', 'uniforme', 0.01, 0.7, 5, 0.1, 0.8)",-0.42174281555788207
"('diverse', 'uniforme', 0.01, 0.9, 3, 0.1, 0.4)",-0.4221002849290151
"('diverse', 'default', 0.01, 0.7, 2, 0.05, 0.6)",-0.4224995482201036
"('diverse', 'default', 0.01, 0.6, 5, 0.05, 0.2)",-0.42295413698244316
"('default', 'dos_puntos', 0.01, 0.7, 5, 0.01, 0.6)",-0.42310551024489074
"('diverse', 'dos_puntos', 0.01, 0.8, 2, 0.05, 0.2)",-0.42435955627431765
"('diverse', 'default', 0.01, 0.7, 7, 0.1, 0.6)",-0.42454292364172075
"('diverse', 'uniforme', 0.01, 0.7, 7, 0.2, 0.6)",-0.42505496461938
"('diverse', 'default', 0.01, 0.7, 7, 0.2, 0.2)",-0.4257560354716734
"('default', 'dos_puntos', 0.01, 0.8, 7, 0.05, 0.6)",-0.4258018581927974
"('default', 'uniforme', 0.01, 0.9, 7, 0.05, 0.8)",-0.42616427878737034
"('default', 'dos_puntos', 0.01, 0.8, 3, 0.05, 0.2)",-0.42638513346234863
"('diverse', 'uniforme', 0.01, 0.9, 2, 0.1, 0.8)",-0.4264763145464121
"('default', 'uniforme', 0.01, 0.6, 2, 0.05, 0.8)",-0.42684481579804456
"('default', 'uniforme', 0.01, 0.8, 3, 0.1, 0.8)",-0.42725936817170285
"('diverse', 'dos_puntos', 0.01, 0.8, 5, 0.2, 0.4)",-0.4273424493773577
"('default', 'default', 0.01, 0.9, 5, 0.05, 0.8)",-0.42808244841877635
"('diverse', 'default', 0.01, 0.9, 5, 0.01, 0.8)",-0.42830810906808103
"('diverse', 'uniforme', 0.01, 0.7, 2, 0.2, 0.6)",-0.4288253541322984
"('diverse', 'uniforme', 0.01, 0.8, 5, 0.01, 0.8)",-0.42895389517186844
"('diverse', 'dos_puntos', 0.01, 0.8, 7, 0.1, 0.2)",-0.42909600883506227
"('diverse', 'dos_puntos', 0.01, 0.8, 5, 0.2, 0.2)",-0.4297585850248481
"('default', 'uniforme', 0.01, 0.9, 2, 0.05, 0.4)",-0.4307986656324568
"('default', 'default', 0.01, 0.9, 7, 0.1, 0.8)",-0.4310910171963374
"('default', 'uniforme', 0.01, 0.6, 2, 0.1, 0.6)",-0.4313782369606988
"('diverse', 'dos_puntos', 0.01, 0.6, 3, 0.1, 0.8)",-0.4314756268350911
"('default', 'dos_puntos', 0.01, 0.8, 2, 0.01, 0.4)",-0.43265251493572643
"('diverse', 'uniforme', 0.01, 0.9, 2, 0.05, 0.6)",-0.4328689929769392
"('diverse', 'default', 0.01, 0.6, 5, 0.1, 0.6)",-0.4339296872862574
"('default', 'uniforme', 0.01, 0.9, 7, 0.01, 0.8)",-0.43417807317114204
"('default', 'default', 0.01, 0.8, 7, 0.1, 0.4)",-0.43425307293850796
"('diverse', 'default', 0.01, 0.6, 2, 0.05, 0.2)",-0.4344244895248794
"('diverse', 'uniforme', 0.01, 0.9, 3, 0.01, 0.2)",-0.4347780294812096
"('diverse', 'uniforme', 0.01, 0.9, 3, 0.1, 0.2)",-0.43512884452631945
"('default', 'default', 0.01, 0.7, 3, 0.1, 0.4)",-0.43518967091871563
"('diverse', 'default', 0.01, 0.6, 2, 0.2, 0.8)",-0.43729455546402224
"('default', 'dos_puntos', 0.01, 0.9, 3, 0.05, 0.2)",-0.43770741755056647
"('diverse', 'uniforme', 0.01, 0.9, 5, 0.05, 0.2)",-0.43823108110551967
"('diverse', 'uniforme', 0.01, 0.6, 7, 0.2, 0.4)",-0.4382679628521407
"('diverse', 'default', 0.01, 0.9, 3, 0.2, 0.4)",-0.4382953389464673
"('default', 'uniforme', 0.01, 0.9, 5, 0.01, 0.8)",-0.43833786705274064
"('diverse', 'default', 0.01, 0.8, 7, 0.2, 0.6)",-0.4383394511230934
"('diverse', 'default', 0.01, 0.8, 7, 0.1, 0.6)",-0.43906483328438106
"('diverse', 'uniforme', 0.01, 0.8, 2, 0.05, 0.2)",-0.440125760712453
"('diverse', 'default', 0.01, 0.7, 2, 0.05, 0.8)",-0.4415380413231823
"('default', 'default', 0.01, 0.7, 2, 0.05, 0.8)",-0.44200628149849985
"('default', 'default', 0.01, 0.8, 7, 0.2, 0.8)",-0.4425457946110253
"('diverse', 'default', 0.01, 0.7, 7, 0.01, 0.4)",-0.4429026070109458
"('diverse', 'uniforme', 0.01, 0.9, 2, 0.01, 0.8)",-0.4431849802867194
"('diverse', 'default', 0.01, 0.6, 7, 0.01, 0.2)",-0.44347397551983114
"('default', 'uniforme', 0.01, 0.8, 5, 0.1, 0.8)",-0.44351885918991174
"('diverse', 'uniforme', 0.01, 0.7, 7, 0.1, 0.8)",-0.444551137152727
"('diverse', 'uniforme', 0.01, 0.9, 3, 0.2, 0.2)",-0.4447969372061215
"('default', 'uniforme', 0.01, 0.8, 2, 0.05, 0.4)",-0.4454951381386401
"('diverse', 'dos_puntos', 0.01, 0.8, 2, 0.01, 0.6)",-0.4459019056917789
"('default', 'dos_puntos', 0.01, 0.7, 5, 0.2, 0.8)",-0.4467574425082069
"('default', 'dos_puntos', 0.01, 0.8, 3, 0.1, 0.4)",-0.44765691657284934
"('diverse', 'default', 0.01, 0.9, 5, 0.05, 0.8)",-0.44770507859756153
"('diverse', 'default', 0.01, 0.7, 5, 0.2, 0.8)",-0.4482412695860627
"('diverse', 'dos_puntos', 0.01, 0.9, 7, 0.01, 0.2)",-0.44824209449080177
"('diverse', 'uniforme', 0.01, 0.9, 7, 0.01, 0.4)",-0.44885745730818316
"('default', 'uniforme', 0.01, 0.9, 3, 0.05, 0.8)",-0.449261447986228
"('diverse', 'uniforme', 0.01, 0.6, 5, 0.01, 0.4)",-0.4494103533236782
"('default', 'uniforme', 0.01, 0.9, 7, 0.2, 0.4)",-0.4502325501801513
"('diverse', 'uniforme', 0.01, 0.9, 3, 0.2, 0.8)",-0.45050812563850834
"('diverse', 'default', 0.01, 0.8, 3, 0.01, 0.6)",-0.4505803650300383
"('default', 'dos_puntos', 0.01, 0.6, 3, 0.1, 0.8)",-0.45092668206173736
"('diverse', 'uniforme', 0.01, 0.6, 7, 0.1, 0.4)",-0.45110836621907086
"('diverse', 'uniforme', 0.01, 0.8, 2, 0.1, 0.8)",-0.45113612269654507
"('diverse', 'dos_puntos', 0.01, 0.7, 7, 0.01, 0.6)",-0.45141758821422384
"('diverse', 'uniforme', 0.01, 0.9, 5, 0.2, 0.8)",-0.45437079111901924
"('diverse', 'default', 0.01, 0.6, 3, 0.05, 0.8)",-0.45454161884680355
"('default', 'dos_puntos', 0.01, 0.9, 5, 0.01, 0.8)",-0.4552161306509193
"('diverse', 'default', 0.01, 0.9, 3, 0.01, 0.2)",-0.456179336372721
"('diverse', 'dos_puntos', 0.01, 0.6, 2, 0.01, 0.2)",-0.4566064586554909
"('default', 'uniforme', 0.01, 0.9, 7, 0.01, 0.4)",-0.456771797641944
"('diverse', 'default', 0.01, 0.6, 2, 0.1, 0.6)",-0.4568020707998607
"('default', 'uniforme', 0.01, 0.8, 2, 0.01, 0.4)",-0.45717500972053327
"('diverse', 'dos_puntos', 0.01, 0.9, 7, 0.01, 0.8)",-0.45729285229145206
"('default', 'default', 0.01, 0.8, 7, 0.01, 0.8)",-0.45731486129271764
"('diverse', 'dos_puntos', 0.01, 0.9, 3, 0.2, 0.2)",-0.4581032144116167
"('diverse', 'uniforme', 0.01, 0.8, 2, 0.05, 0.8)",-0.45826075844423625
"('default', 'default', 0.01, 0.6, 5, 0.1, 0.4)",-0.45852959139684346
"('diverse', 'uniforme', 0.01, 0.7, 3, 0.1, 0.6)",-0.458711546302642
"('diverse', 'dos_puntos', 0.01, 0.6, 5, 0.01, 0.6)",-0.4591777378017241
"('default', 'dos_puntos', 0.01, 0.7, 5, 0.05, 0.4)",-0.45968020739854304
"('diverse', 'uniforme', 0.01, 0.7, 7, 0.01, 0.8)",-0.4604913601578116
"('default', 'dos_puntos', 0.01, 0.8, 2, 0.1, 0.6)",-0.46064862054089384
"('diverse', 'uniforme', 0.01, 0.6, 3, 0.1, 0.6)",-0.46144917284478104
"('diverse', 'dos_puntos', 0.01, 0.7, 3, 0.2, 0.4)",-0.46265605632006646
"('diverse', 'uniforme', 0.01, 0.8, 7, 0.01, 0.2)",-0.4626821562032325
"('diverse', 'dos_puntos', 0.01, 0.9, 5, 0.1, 0.4)",-0.4631988756739432
"('default', 'dos_puntos', 0.01, 0.6, 7, 0.05, 0.4)",-0.46322478442013715
"('diverse', 'dos_puntos', 0.01, 0.7, 3, 0.05, 0.8)",-0.4645336024925091
"('diverse', 'default', 0.01, 0.9, 5, 0.2, 0.6)",-0.46524629704429116
"('diverse', 'uniforme', 0.01, 0.7, 5, 0.01, 0.6)",-0.46539546612876376
"('default', 'dos_puntos', 0.01, 0.7, 2, 0.2, 0.6)",-0.4667225260683887
"('diverse', 'dos_puntos', 0.01, 0.8, 3, 0.1, 0.2)",-0.4682629688821279
"('default', 'dos_puntos', 0.01, 0.9, 5, 0.01, 0.6)",-0.4687249174836987
"('diverse', 'uniforme', 0.01, 0.8, 3, 0.01, 0.8)",-0.4689954328336522
"('diverse', 'dos_puntos', 0.01, 0.9, 5, 0.01, 0.4)",-0.4702973708023979
"('diverse', 'dos_puntos', 0.01, 0.7, 5, 0.2, 0.6)",-0.47053283651592437
"('diverse', 'dos_puntos', 0.01, 0.7, 5, 0.05, 0.4)",-0.47125794372321306
"('default', 'uniforme', 0.01, 0.7, 2, 0.01, 0.6)",-0.47139749808325665
"('diverse', 'default', 0.01, 0.9, 2, 0.05, 0.6)",-0.47141445951444716
"('diverse', 'dos_puntos', 0.01, 0.6, 7, 0.2, 0.8)",-0.4721080734654183
"('diverse', 'dos_puntos', 0.01, 0.7, 5, 0.05, 0.6)",-0.4732618414846243
"('diverse', 'uniforme', 0.01, 0.8, 5, 0.01, 0.4)",-0.4732810575975388
"('diverse', 'dos_puntos', 0.01, 0.6, 2, 0.01, 0.4)",-0.47424733010019987
"('default', 'dos_puntos', 0.01, 0.9, 7, 0.01, 0.6)",-0.4747894512803731
"('diverse', 'default', 0.01, 0.9, 2, 0.1, 0.8)",-0.47531779146747183
"('default', 'dos_puntos', 0.01, 0.8, 7, 0.2, 0.6)",-0.47534435397182434
"('default', 'dos_puntos', 0.01, 0.9, 3, 0.1, 0.8)",-0.47583018487775164
"('diverse', 'dos_puntos', 0.01, 0.8, 2, 0.1, 0.6)",-0.47653575458221364
"('diverse', 'uniforme', 0.01, 0.9, 3, 0.05, 0.6)",-0.4773128221187837
"('diverse', 'dos_puntos', 0.01, 0.9, 2, 0.1, 0.6)",-0.4788953246195028
"('diverse', 'dos_puntos', 0.01, 0.9, 3, 0.2, 0.4)",-0.47979589161662456
"('diverse', 'dos_puntos', 0.01, 0.6, 2, 0.05, 0.4)",-0.48075793654001053
"('diverse', 'uniforme', 0.01, 0.7, 7, 0.1, 0.4)",-0.4814772455111277
"('default', 'default', 0.01, 0.6, 2, 0.01, 0.2)",-0.48182841143286537
"('diverse', 'default', 0.01, 0.9, 3, 0.05, 0.2)",-0.4820720127875349
"('default', 'uniforme', 0.01, 0.6, 3, 0.05, 0.6)",-0.4825260937913113
"('diverse', 'dos_puntos', 0.01, 0.9, 5, 0.1, 0.2)",-0.48322222261784126
"('default', 'uniforme', 0.01, 0.7, 3, 0.05, 0.8)",-0.4833193596362298
"('diverse', 'dos_puntos', 0.01, 0.6, 7, 0.01, 0.4)",-0.4833311403853477
"('default', 'default', 0.01, 0.6, 3, 0.2, 0.4)",-0.4833792898826359
"('diverse', 'default', 0.01, 0.8, 7, 0.05, 0.4)",-0.48338272728875104
"('default', 'uniforme', 0.01, 0.7, 7, 0.1, 0.8)",-0.4834353943805957
"('diverse', 'uniforme', 0.01, 0.6, 2, 0.2, 0.6)",-0.48388985381629046
"('diverse', 'dos_puntos', 0.01, 0.7, 5, 0.01, 0.2)",-0.4843461644313628
"('diverse', 'dos_puntos', 0.01, 0.6, 5, 0.1, 0.8)",-0.48452866695414454
"('default', 'dos_puntos', 0.01, 0.8, 7, 0.05, 0.8)",-0.4866478472318054
"('diverse', 'dos_puntos', 0.01, 0.9, 5, 0.01, 0.6)",-0.48711959538769395
"('diverse', 'default', 0.01, 0.8, 7, 0.01, 0.6)",-0.48742368709001643
"('diverse', 'dos_puntos', 0.01, 0.7, 2, 0.2, 0.8)",-0.48759091820439016
"('diverse', 'default', 0.01, 0.6, 7, 0.1, 0.8)",-0.488310373646551
"('diverse', 'dos_puntos', 0.01, 0.6, 2, 0.05, 0.6)",-0.48876681216556755
"('default', 'uniforme', 0.01, 0.9, 2, 0.01, 0.8)",-0.48917766313634986
"('default', 'default', 0.01, 0.6, 2, 0.05, 0.2)",-0.48999899209781705
"('default', 'dos_puntos', 0.01, 0.8, 5, 0.05, 0.6)",-0.4905262800605209
"('default', 'dos_puntos', 0.01, 0.8, 3, 0.1, 0.8)",-0.4907145136390321
"('default', 'default', 0.01, 0.9, 3, 0.2, 0.6)",-0.49099242857471886
"('diverse', 'default', 0.01, 0.8, 7, 0.2, 0.4)",-0.4910971163076462
"('diverse', 'uniforme', 0.01, 0.7, 2, 0.2, 0.8)",-0.49181821325910063
"('default', 'default', 0.01, 0.9, 7, 0.01, 0.6)",-0.49250545091903214
"('default', 'default', 0.01, 0.7, 2, 0.2, 0.6)",-0.49350506454405363
"('diverse', 'uniforme', 0.01, 0.8, 5, 0.01, 0.6)",-0.4935711727427924
"('default', 'uniforme', 0.01, 0.8, 7, 0.2, 0.6)",-0.49417293553784447
"('diverse', 'uniforme', 0.01, 0.9, 7, 0.01, 0.8)",-0.4943968039953101
"('diverse', 'dos_puntos', 0.01, 0.6, 3, 0.2, 0.4)",-0.49591258662090887
"('diverse', 'default', 0.01, 0.8, 7, 0.1, 0.4)",-0.49716332971220173
"('diverse', 'default', 0.01, 0.8, 3, 0.1, 0.4)",-0.497753575628609
"('default', 'default', 0.01, 0.8, 7, 0.05, 0.8)",-0.4988797811358988
"('default', 'dos_puntos', 0.01, 0.6, 7, 0.01, 0.4)",-0.49898266801690705
"('default', 'default', 0.01, 0.9, 2, 0.01, 0.8)",-0.5000639896501134
"('diverse', 'default', 0.01, 0.7, 5, 0.05, 0.2)",-0.5003217398637616
"('diverse', 'default', 0.01, 0.7, 5, 0.1, 0.2)",-0.5005979999051297
"('diverse', 'dos_puntos', 0.01, 0.6, 5, 0.01, 0.4)",-0.5011885614170345
"('diverse', 'dos_puntos', 0.01, 0.7, 5, 0.01, 0.6)",-0.5016365453787657
"('diverse', 'dos_puntos', 0.01, 0.9, 2, 0.1, 0.4)",-0.5020146755197608
"('default', 'uniforme', 0.01, 0.8, 2, 0.1, 0.6)",-0.5026659479824505
"('default', 'default', 0.01, 0.7, 5, 0.05, 0.8)",-0.5037470980268273
"('default', 'default', 0.01, 0.7, 7, 0.1, 0.4)",-0.5049250770006628
"('diverse', 'uniforme', 0.01, 0.8, 7, 0.2, 0.6)",-0.505366067231631
"('diverse', 'dos_puntos', 0.01, 0.9, 2, 0.01, 0.2)",-0.5058204627270395
"('diverse', 'uniforme', 0.01, 0.6, 7, 0.1, 0.8)",-0.5062990928274865
"('default', 'uniforme', 0.01, 0.6, 7, 0.2, 0.6)",-0.5063216047577658
"('default', 'default', 0.01, 0.9, 5, 0.01, 0.6)",-0.5071674869539503
"('diverse', 'dos_puntos', 0.01, 0.9, 7, 0.01, 0.6)",-0.5080055349371031
"('diverse', 'default', 0.01, 0.8, 5, 0.1, 0.2)",-0.5109195753747331
"('diverse', 'dos_puntos', 0.01, 0.8, 2, 0.2, 0.6)",-0.5111476947146685
"('default', 'uniforme', 0.01, 0.7, 3, 0.05, 0.6)",-0.5112585577101415
"('diverse', 'default', 0.01, 0.8, 5, 0.01, 0.8)",-0.5131136195527299
"('default', 'default', 0.01, 0.7, 7, 0.2, 0.8)",-0.513179740064899
"('diverse', 'uniforme', 0.01, 0.8, 5, 0.1, 0.8)",-0.5132339210959701
"('diverse', 'dos_puntos', 0.01, 0.8, 2, 0.1, 0.4)",-0.5132617185473647
"('diverse', 'uniforme', 0.01, 0.8, 2, 0.01, 0.4)",-0.5145283667459032
"('default', 'dos_puntos', 0.01, 0.8, 2, 0.05, 0.6)",-0.5145763092329333
"('diverse', 'uniforme', 0.01, 0.7, 5, 0.05, 0.8)",-0.5152477084572883
"('diverse', 'uniforme', 0.01, 0.7, 5, 0.05, 0.4)",-0.5156530742609495
"('diverse', 'default', 0.01, 0.9, 5, 0.2, 0.4)",-0.5158941674173811
"('default', 'default', 0.01, 0.6, 5, 0.2, 0.2)",-0.5159909474290313
"('diverse', 'uniforme', 0.01, 0.8, 5, 0.2, 0.8)",-0.5169934390917963
"('default', 'dos_puntos', 0.01, 0.8, 2, 0.01, 0.6)",-0.5177208537297341
"('default', 'default', 0.01, 0.9, 7, 0.1, 0.6)",-0.5178254961381233
"('default', 'default', 0.01, 0.7, 2, 0.01, 0.4)",-0.5187955235019241
"('diverse', 'uniforme', 0.01, 0.9, 7, 0.1, 0.6)",-0.5195030335000717
"('diverse', 'dos_puntos', 0.01, 0.6, 2, 0.05, 0.8)",-0.5198978031390609
"('diverse', 'dos_puntos', 0.01, 0.9, 7, 0.2, 0.8)",-0.51995011825155
"('default', 'default', 0.01, 0.8, 2, 0.1, 0.8)",-0.5223079554214879
"('diverse', 'uniforme', 0.01, 0.6, 5, 0.2, 0.8)",-0.5227420665475561
"('diverse', 'default', 0.01, 0.9, 5, 0.1, 0.8)",-0.5233634397818867
"('diverse', 'default', 0.01, 0.8, 3, 0.2, 0.6)",-0.5234926008811281
"('default', 'dos_puntos', 0.01, 0.7, 2, 0.1, 0.6)",-0.5250477956239124
"('default', 'dos_puntos', 0.01, 0.8, 5, 0.01, 0.2)",-0.5251427841564185
"('diverse', 'default', 0.01, 0.9, 5, 0.01, 0.2)",-0.5260592736242783
"('default', 'dos_puntos', 0.01, 0.8, 3, 0.2, 0.8)",-0.5267973046390125
"('default', 'default', 0.01, 0.6, 3, 0.1, 0.6)",-0.5283384640797827
"('default', 'dos_puntos', 0.01, 0.7, 3, 0.2, 0.8)",-0.528604515717412
"('default', 'uniforme', 0.01, 0.6, 5, 0.05, 0.4)",-0.5291588228832221
"('diverse', 'dos_puntos', 0.01, 0.6, 7, 0.05, 0.4)",-0.5315357194723938
"('diverse', 'uniforme', 0.01, 0.7, 7, 0.2, 0.2)",-0.5324740872921405
"('diverse', 'default', 0.01, 0.6, 5, 0.2, 0.4)",-0.5331589824162326
"('diverse', 'default', 0.01, 0.9, 5, 0.05, 0.6)",-0.5346663532121709
"('diverse', 'default', 0.01, 0.8, 2, 0.2, 0.4)",-0.5355480832125534
"('default', 'uniforme', 0.01, 0.6, 3, 0.01, 0.8)",-0.5359394197102851
"('diverse', 'dos_puntos', 0.01, 0.8, 7, 0.2, 0.6)",-0.5365553529104893
"('diverse', 'default', 0.01, 0.7, 7, 0.2, 0.6)",-0.5369889890714471
"('default', 'default', 0.01, 0.8, 7, 0.1, 0.6)",-0.5376421676443364
"('default', 'default', 0.01, 0.8, 2, 0.2, 0.4)",-0.5402018838501832
"('diverse', 'default', 0.01, 0.6, 5, 0.2, 0.8)",-0.5402107606374194
"('diverse', 'default', 0.01, 0.8, 2, 0.05, 0.4)",-0.5407417417657063
"('diverse', 'dos_puntos', 0.01, 0.9, 7, 0.1, 0.4)",-0.5412516052519034
"('diverse', 'default', 0.01, 0.8, 5, 0.1, 0.6)",-0.5425919547246962
"('diverse', 'dos_puntos', 0.01, 0.9, 5, 0.05, 0.2)",-0.5438177216785446
"('diverse', 'uniforme', 0.01, 0.9, 2, 0.05, 0.4)",-0.5447818608980574
"('default', 'default', 0.01, 0.6, 3, 0.01, 0.8)",-0.5451001477938797
"('default', 'dos_puntos', 0.01, 0.6, 2, 0.01, 0.6)",-0.5454709032470955
"('diverse', 'default', 0.01, 0.9, 7, 0.1, 0.8)",-0.5460379229765477
"('diverse', 'default', 0.01, 0.8, 5, 0.01, 0.6)",-0.5460500485952495
"('default', 'default', 0.01, 0.9, 5, 0.01, 0.8)",-0.5468336558464808
"('default', 'default', 0.01, 0.6, 3, 0.2, 0.8)",-0.5495947624727503
"('diverse', 'default', 0.01, 0.8, 5, 0.1, 0.4)",-0.5496370355907836
"('diverse', 'default', 0.01, 0.6, 7, 0.2, 0.2)",-0.5513721137810692
"('diverse', 'dos_puntos', 0.01, 0.8, 7, 0.2, 0.2)",-0.5516187312200562
"('default', 'uniforme', 0.01, 0.9, 7, 0.01, 0.2)",-0.5516217336930012
"('diverse', 'dos_puntos', 0.01, 0.9, 7, 0.05, 0.2)",-0.5522113200452454
"('default', 'default', 0.01, 0.8, 2, 0.01, 0.8)",-0.5529892817641897
"('default', 'default', 0.01, 0.6, 5, 0.05, 0.4)",-0.553395198935511
"('diverse', 'uniforme', 0.01, 0.8, 2, 0.05, 0.6)",-0.5538928729939424
"('diverse', 'dos_puntos', 0.01, 0.9, 3, 0.05, 0.8)",-0.5540470339617873
"('default', 'default', 0.01, 0.9, 7, 0.05, 0.4)",-0.5560748204435291
"('default', 'default', 0.01, 0.8, 3, 0.1, 0.8)",-0.5561107994342327
"('default', 'default', 0.01, 0.6, 3, 0.05, 0.6)",-0.5568800847277842
"('diverse', 'default', 0.01, 0.9, 7, 0.01, 0.6)",-0.5571490042085746
"('diverse', 'dos_puntos', 0.01, 0.8, 7, 0.2, 0.8)",-0.5572535180925139
"('diverse', 'dos_puntos', 0.01, 0.9, 2, 0.05, 0.4)",-0.5573546779813321
"('diverse', 'uniforme', 0.01, 0.7, 7, 0.01, 0.2)",-0.5586159431135063
"('diverse', 'uniforme', 0.01, 0.7, 2, 0.05, 0.8)",-0.5586212991476017
"('default', 'default', 0.01, 0.8, 3, 0.2, 0.6)",-0.5593310349096987
"('default', 'uniforme', 0.01, 0.9, 3, 0.2, 0.8)",-0.5595505638294508
"('diverse', 'dos_puntos', 0.01, 0.7, 2, 0.01, 0.8)",-0.5596711084034138
"('diverse', 'uniforme', 0.01, 0.6, 5, 0.05, 0.6)",-0.55999816023853
"('diverse', 'dos_puntos', 0.01, 0.7, 5, 0.1, 0.8)",-0.5600298707286638
"('diverse', 'default', 0.01, 0.6, 7, 0.2, 0.6)",-0.5616720908462194
"('default', 'dos_puntos', 0.01, 0.8, 3, 0.1, 0.6)",-0.5626736617903598
"('default', 'dos_puntos', 0.01, 0.9, 5, 0.05, 0.4)",-0.5635198713414158
"('default', 'uniforme', 0.01, 0.9, 5, 0.1, 0.6)",-0.5662059644792385
"('diverse', 'dos_puntos', 0.01, 0.7, 7, 0.05, 0.4)",-0.5663811213346952
"('default', 'dos_puntos', 0.01, 0.9, 3, 0.01, 0.8)",-0.566446242112481
"('diverse', 'default', 0.01, 0.6, 7, 0.01, 0.6)",-0.5668853132117746
"('diverse', 'dos_puntos', 0.01, 0.6, 2, 0.2, 0.4)",-0.5669370814597186
"('default', 'uniforme', 0.01, 0.9, 2, 0.05, 0.8)",-0.5682036293742202
"('diverse', 'dos_puntos', 0.01, 0.7, 2, 0.1, 0.6)",-0.5682369922675592
"('diverse', 'uniforme', 0.01, 0.6, 3, 0.01, 0.6)",-0.5682677382985297
"('default', 'default', 0.01, 0.8, 5, 0.01, 0.6)",-0.5693473872521334
"('diverse', 'default', 0.01, 0.6, 3, 0.1, 0.8)",-0.5706488138766023
"('diverse', 'uniforme', 0.01, 0.8, 7, 0.01, 0.8)",-0.5706688206966256
"('diverse', 'uniforme', 0.01, 0.9, 2, 0.2, 0.8)",-0.5708839118223611
"('diverse', 'default', 0.01, 0.9, 3, 0.2, 0.8)",-0.5722614720566489
"('default', 'dos_puntos', 0.01, 0.7, 7, 0.01, 0.8)",-0.5730489795927497
"('diverse', 'uniforme', 0.01, 0.8, 2, 0.1, 0.6)",-0.5742933660151915
"('default', 'uniforme', 0.01, 0.9, 2, 0.1, 0.6)",-0.5758265459868894
"('diverse', 'default', 0.01, 0.9, 2, 0.2, 0.6)",-0.5766250192635163
"('default', 'uniforme', 0.01, 0.9, 7, 0.05, 0.6)",-0.5777210031040525
"('diverse', 'uniforme', 0.01, 0.8, 5, 0.2, 0.6)",-0.5779933611342144
"('diverse', 'uniforme', 0.01, 0.9, 7, 0.2, 0.6)",-0.5782267313726397
"('diverse', 'dos_puntos', 0.01, 0.7, 2, 0.05, 0.4)",-0.5790736989638117
"('diverse', 'dos_puntos', 0.01, 0.7, 7, 0.1, 0.2)",-0.5795266894173838
"('diverse', 'default', 0.01, 0.7, 3, 0.1, 0.2)",-0.5824084322325087
"('default', 'default', 0.01, 0.6, 5, 0.01, 0.8)",-0.5845900236319694
"('diverse', 'default', 0.01, 0.6, 5, 0.1, 0.8)",-0.5849870184364423
"('default', 'uniforme', 0.01, 0.9, 2, 0.05, 0.6)",-0.5855379379472074
"('diverse', 'dos_puntos', 0.01, 0.7, 3, 0.1, 0.6)",-0.5858275348840267
"('diverse', 'dos_puntos', 0.01, 0.9, 5, 0.2, 0.4)",-0.586344294580094
"('diverse', 'uniforme', 0.01, 0.8, 5, 0.05, 0.6)",-0.5871004126602766
"('default', 'dos_puntos', 0.01, 0.6, 2, 0.2, 0.8)",-0.5871091251694835
"('diverse', 'default', 0.01, 0.6, 2, 0.05, 0.8)",-0.5878195179146023
"('default', 'dos_puntos', 0.01, 0.8, 2, 0.2, 0.8)",-0.5878793489840073
"('diverse', 'dos_puntos', 0.01, 0.6, 2, 0.2, 0.8)",-0.5888642721916912
"('default', 'uniforme', 0.01, 0.6, 5, 0.01, 0.6)",-0.5902679885416887
"('default', 'default', 0.01, 0.8, 3, 0.05, 0.4)",-0.5918758132965911
"('default', 'uniforme', 0.01, 0.6, 2, 0.1, 0.8)",-0.5924182305378554
"('diverse', 'dos_puntos', 0.01, 0.8, 3, 0.01, 0.6)",-0.5930695688433099
"('diverse', 'dos_puntos', 0.01, 0.6, 2, 0.1, 0.8)",-0.5935215514477112
"('diverse', 'uniforme', 0.01, 0.7, 3, 0.01, 0.6)",-0.5936331469644065
"('diverse', 'dos_puntos', 0.01, 0.7, 7, 0.2, 0.2)",-0.5942360604472378
"('default', 'dos_puntos', 0.01, 0.6, 5, 0.05, 0.8)",-0.5946820886393812
"('diverse', 'dos_puntos', 0.01, 0.8, 7, 0.01, 0.2)",-0.5952353027555098
"('diverse', 'default', 0.01, 0.9, 7, 0.01, 0.2)",-0.5953592496980901
